"score","id","category","primary_query","secondary_queries","url","stock","price"
"103","398","Bijon","Bijon DAF CF XF Dps OEM 99717 ESB 1010 10","DAF CF/XF Bijon | DAF CF/XF 99717 | 99717 Bijon | ESB 1010 10 Bijon | Bijon DAF CF XF Dps","https://www.frenciniz.com/urun/398/bijon-daf-cf-xf-dps-oem-99717-esb-1010-10-ekersan","1462","210.3"
"103","246","Bijon","Bijon Mercedes Atego 66 mm 1517 OEM 3184020271 ESB 140 20","Mercedes-Benz Atego Bijon | Mercedes-Benz Atego 3184020271 | 3184020271 Bijon | ESB 140 20 Bijon | Bijon Mercedes Atego 66 mm 1517","https://www.frenciniz.com/urun/246/bijon-mercedes-atego-66-mm-1517-oem-3184020271-esb-140-20-ekersan","1430","163.57"
"103","299","Bijon","Bijon Isuzu Novo NovoCiti Life CitiLife Arka Sol SKU ESB 786 11-L","Isuzu Novo Bijon | Isuzu Novo ESB 786 11-L | ESB 786 11-L Bijon | Bijon Isuzu Novo NovoCiti Life CitiLife Arka Sol","https://www.frenciniz.com/urun/299/bijon-isuzu-novo-novociti-life-citilife-arka-sol-sku-esb-786-11-l-ekersan","1408","288.65"
"103","343","Bijon","Bijon MAN TGA OEM 81455010133 ESB 260 20","MAN TGA Bijon | MAN TGA 81455010133 | 81455010133 Bijon | ESB 260 20 Bijon | Bijon MAN TGA","https://www.frenciniz.com/urun/343/bijon-man-tga-oem-81455010133-esb-260-20-ekersan","1404","186.94"
"103","394","Bijon","Bijon DAF CF XF Dps OEM 620646 ESB 1014 10","DAF CF/XF Bijon | DAF CF/XF 620646 | 620646 Bijon | ESB 1014 10 Bijon | Bijon DAF CF XF Dps","https://www.frenciniz.com/urun/394/bijon-daf-cf-xf-dps-oem-620646-esb-1014-10-ekersan","1335","199.31"
"103","396","Bijon","Bijon DAF CF XF Dps OEM 99731 ESB 1012 10","DAF CF/XF Bijon | DAF CF/XF 99731 | 99731 Bijon | ESB 1012 10 Bijon | Bijon DAF CF XF Dps","https://www.frenciniz.com/urun/396/bijon-daf-cf-xf-dps-oem-99731-esb-1012-10-ekersan","1085","199.31"
"103","380","Bijon","Bijon BPW ECOPlus OEM 329613170 ESB 1711 10","BPW dorse dingili Bijon | BPW dorse dingili 329613170 | 329613170 Bijon | ESB 1711 10 Bijon | Bijon BPW ECOPlus","https://www.frenciniz.com/urun/380/bijon-bpw-ecoplus-oem-329613170-esb-1711-10-ekersan","1079","218.55"
"103","397","Bijon","Bijon DAF CF XF Dps OEM 99730 ESB 1010 20","DAF CF/XF Bijon | DAF CF/XF 99730 | 99730 Bijon | ESB 1010 20 Bijon | Bijon DAF CF XF Dps","https://www.frenciniz.com/urun/397/bijon-daf-cf-xf-dps-oem-99730-esb-1010-20-ekersan","1077","199.31"
"103","315","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 46390478 ESB 610 10","Iveco Eurocargo Bijon | Iveco Eurocargo 46390478 | 46390478 Bijon | ESB 610 10 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/315/bijon-iveco-eurocargo-stralis-dps-oem-46390478-esb-610-10-ekersan","1026","120.96"
"103","290","Bijon","Bijon Scania P G R Dps OEM 1368692 ESB 910 20-R","Scania 4 serisi Bijon | Scania 4 serisi 1368692 | 1368692 Bijon | ESB 910 20-R Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/290/bijon-scania-p-g-r-dps-oem-1368692-esb-910-20-r-ekersan","1022","210.31"
"103","357","Bijon","Bijon Renault Premium Magnum Kerax Midlum 103 mm Arka 370 420 OEM 0000190220-190513 ESB 2310 10","Renault Trucks Premium Bijon | Renault Trucks Premium 0000190220-190513 | 0000190220-190513 Bijon | ESB 2310 10 Bijon | Bijon Renault Premium Magnum Kerax Midlum 103 mm Arka 370 420","https://www.frenciniz.com/urun/357/bijon-renault-premium-magnum-kerax-midlum-103-mm-arka-370-420-oem-0000190220-190513-esb-2310-10","927","199.31"
"103","298","Bijon","Bijon Isuzu Novo NovoCiti Life CitiLife 92,5 mm Arka OEM ISUZU NOVA ARKA 92 ESB 787 10-R","Isuzu Novo Bijon | Isuzu Novo ISUZU NOVA ARKA 92 | ISUZU NOVA ARKA 92 Bijon | ESB 787 10-R Bijon | Bijon Isuzu Novo NovoCiti Life CitiLife 92,5 mm Arka","https://www.frenciniz.com/urun/298/bijon-isuzu-novo-novociti-life-citilife-92-5-mm-arka-oem-isuzu-nova-arka-92-esb-787-10-r-ekersan","896","288.65"
"103","297","Bijon","Bijon Isuzu Novo NovoCiti Life CitiLife 92,5 mm Arka OEM ISUZU NOVA ARKA 92 ESB 787 11-L","Isuzu Novo Bijon | Isuzu Novo ISUZU NOVA ARKA 92 | ISUZU NOVA ARKA 92 Bijon | ESB 787 11-L Bijon | Bijon Isuzu Novo NovoCiti Life CitiLife 92,5 mm Arka","https://www.frenciniz.com/urun/297/bijon-isuzu-novo-novociti-life-citilife-92-5-mm-arka-oem-isuzu-nova-arka-92-esb-787-11-l-ekersan","894","288.65"
"103","387","Bijon","Bijon Volvo FH FM FL Dps OEM 3963997 ESB 1412 10","Volvo FH Bijon | Volvo FH 3963997 | 3963997 Bijon | ESB 1412 10 Bijon | Bijon Volvo FH FM FL Dps","https://www.frenciniz.com/urun/387/bijon-volvo-fh-fm-fl-dps-oem-3963997-esb-1412-10-ekersan","830","210.3"
"103","352","Bijon","Bijon Renault Premium Magnum Kerax Midlum Volvo FH FM FL Ford Cargo 114 mm Arka 370 420 OEM 20524942 ESB 2316 10","Renault Trucks Premium Bijon | Renault Trucks Premium 20524942 | 20524942 Bijon | ESB 2316 10 Bijon | Bijon Renault Premium Magnum Kerax Midlum Volvo FH FM FL Ford Cargo 114 mm Arka 370 420","https://www.frenciniz.com/urun/352/bijon-renault-premium-magnum-kerax-midlum-volvo-fh-fm-fl-ford-cargo-114-mm-arka-370-420-oem","730","199.31"
"103","244","Bijon","Bijon Mercedes Actros Axor 86 mm Arka 800 OEM 3714027071 ESB 170 10","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3714027071 | 3714027071 Bijon | ESB 170 10 Bijon | Bijon Mercedes Actros Axor 86 mm Arka 800","https://www.frenciniz.com/urun/244/bijon-mercedes-actros-axor-86-mm-arka-800-oem-3714027071-esb-170-10-ekersan","710","163.57"
"103","369","Bijon","Bijon SAF Holland Dps OEM 1303111811-3302115600 ESB 1818 10","SAF dorse dingili Bijon | SAF dorse dingili 1303111811-3302115600 | 1303111811-3302115600 Bijon | ESB 1818 10 Bijon | Bijon SAF Holland Dps","https://www.frenciniz.com/urun/369/bijon-saf-holland-dps-oem-1303111811-3302115600-esb-1818-10-ekersan","695","199.31"
"103","251","Bijon","Bijon Mercedes Actros Axor 84 mm OEM 3814011271 ESB 113 20-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814011271 | 3814011271 Bijon | ESB 113 20-1 Bijon | Bijon Mercedes Actros Axor 84 mm","https://www.frenciniz.com/urun/251/bijon-mercedes-actros-axor-84-mm-oem-3814011271-esb-113-20-1-ekersan","690","178.69"
"103","353","Bijon","Bijon Renault Premium Magnum Kerax Midlum 70 mm 370 420 OEM 5000737601 ESB 2313 10","Renault Trucks Premium Bijon | Renault Trucks Premium 5000737601 | 5000737601 Bijon | ESB 2313 10 Bijon | Bijon Renault Premium Magnum Kerax Midlum 70 mm 370 420","https://www.frenciniz.com/urun/353/bijon-renault-premium-magnum-kerax-midlum-70-mm-370-420-oem-5000737601-esb-2313-10-ekersan","619","199.31"
"103","360","Bijon","Bijon Fruehauf SMB 106 mm OEM A-FA0230 ESB 2112 10","Dorse / treyler Bijon | Dorse / treyler A-FA0230 | A-FA0230 Bijon | ESB 2112 10 Bijon | Bijon Fruehauf SMB 106 mm","https://www.frenciniz.com/urun/360/bijon-fruehauf-smb-106-mm-oem-a-fa0230-esb-2112-10-ekersan","570","211.68"
"103","20","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 42117459 ESB 670 10","Iveco Eurocargo Bijon | Iveco Eurocargo 42117459 | 42117459 Bijon | ESB 670 10 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/20/bijon-iveco-eurocargo-stralis-dps-oem-42117459-esb-670-10-ekersan","560","199.31"
"103","320","Bijon","Bijon Scania P G R Dps OEM 20515519 ESB 460 10","Scania P/G/R serisi Bijon | Scania P/G/R serisi 20515519 | 20515519 Bijon | ESB 460 10 Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/320/bijon-scania-p-g-r-dps-oem-20515519-esb-460-10-ekersan","510","199.31"
"103","285","Bijon","Bijon Scania P G R 96 mm OEM 1868668 ESB 914 10-R","Scania P/G/R serisi Bijon | Scania P/G/R serisi 1868668 | 1868668 Bijon | ESB 914 10-R Bijon | Bijon Scania P G R 96 mm","https://www.frenciniz.com/urun/285/bijon-scania-p-g-r-96-mm-oem-1868668-esb-914-10-r-ekersan","480","210.3"
"103","359","Bijon","Bijon Fruehauf SMB DPS OEM M069131-M200048-M69131-M069123 ESB 2117 10","Dorse / treyler Bijon | Dorse / treyler M069131-M200048-M69131-M069123 | M069131-M200048-M69131-M069123 Bijon | ESB 2117 10 Bijon | Bijon Fruehauf SMB DPS","https://www.frenciniz.com/urun/359/bijon-fruehauf-smb-dps-oem-m069131-m200048-m69131-m069123-esb-2117-10-ekersan","480","211.69"
"103","356","Bijon","Bijon Renault Premium Magnum Kerax Midlum DPS 370 420 OEM 5010439317-5010439406 ESB 2311 10","Renault Trucks Premium Bijon | Renault Trucks Premium 5010439317-5010439406 | 5010439317-5010439406 Bijon | ESB 2311 10 Bijon | Bijon Renault Premium Magnum Kerax Midlum DPS 370 420","https://www.frenciniz.com/urun/356/bijon-renault-premium-magnum-kerax-midlum-dps-370-420-oem-5010439317-5010439406-esb-2311-10","470","215.8"
"103","362","Bijon","Bijon Dorse Treyler Dps OEM 20630 ESB 2110 10","Dorse dingil grubu Bijon | Dorse dingil grubu 20630 | 20630 Bijon | ESB 2110 10 Bijon | Bijon Dorse Treyler Dps","https://www.frenciniz.com/urun/362/bijon-dorse-treyler-dps-oem-20630-esb-2110-10-ekersan","450","211.68"
"103","296","Bijon","Bijon BMC Probus Profesyonel Fatih Pro Mitsubishi Canter Fuso Isuzu NPR NQR 97 mm OEM MC808846 ESB 810 20","BMC Probus Bijon | BMC Probus MC808846 | MC808846 Bijon | ESB 810 20 Bijon | Bijon BMC Probus Profesyonel Fatih Pro Mitsubishi Canter Fuso Isuzu NPR NQR 97 mm","https://www.frenciniz.com/urun/296/bijon-bmc-probus-profesyonel-fatih-pro-mitsubishi-canter-fuso-isuzu-npr-nqr-97-mm-oem-mc808846","420","214.43"
"103","361","Bijon","Bijon Dorse Treyler Dps OEM AJA0491001-AJB11623A-M006891-15613-11623- 6891 ESB 2111 10","Dorse dingil grubu Bijon | Dorse dingil grubu AJA0491001-AJB11623A-M006891-15613-11623- 6891 | AJA0491001-AJB11623A-M006891-15613-11623- 6891 Bijon | ESB 2111 10 Bijon | Bijon Dorse Treyler Dps","https://www.frenciniz.com/urun/361/bijon-dorse-treyler-dps-oem-aja0491001-ajb11623a-m006891-15613-11623-6891-esb-2111-10-ekersan","400","211.68"
"103","772","Fren Pabucu","Fren Pabucu BPW ECOPlus OEM (A) A4 H-24327","BPW dorse dingili Fren Pabucu | BPW dorse dingili (A) A4 | (A) A4 Fren Pabucu | H-24327 Fren Pabucu | Fren Pabucu BPW ECOPlus","https://www.frenciniz.com/urun/772/fren-pabucu-bpw-ecoplus-oem-a-a4-h-24327-ekersan","389","42.24"
"103","771","Fren Pabucu","Fren Pabucu BPW ECOPlus OEM (A) A4 H-24328","BPW dorse dingili Fren Pabucu | BPW dorse dingili (A) A4 | (A) A4 Fren Pabucu | H-24328 Fren Pabucu | Fren Pabucu BPW ECOPlus","https://www.frenciniz.com/urun/771/fren-pabucu-bpw-ecoplus-oem-a-a4-h-24328-ekersan","382","42.24"
"103","16","Bijon","Bijon Scania P G R 115 mm Arka OEM 1847739 ESB 919 10","Scania P/G/R serisi Bijon | Scania P/G/R serisi 1847739 | 1847739 Bijon | ESB 919 10 Bijon | Bijon Scania P G R 115 mm Arka","https://www.frenciniz.com/urun/16/bijon-scania-p-g-r-115-mm-arka-oem-1847739-esb-919-10-ekersan","380","218.55"
"103","67","Bijon","Bijon Mercedes Actros Axor 128 mm Arka OEM 3814011471-81455010099 ESB 116 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814011471-81455010099 | 3814011471-81455010099 Bijon | ESB 116 10-1 Bijon | Bijon Mercedes Actros Axor 128 mm Arka","https://www.frenciniz.com/urun/67/bijon-mercedes-actros-axor-128-mm-arka-oem-3814011471-81455010099-esb-116-10-1-ekersan","369","193.99"
"103","30","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 7168333 ESB 612 10","Iveco Eurocargo Bijon | Iveco Eurocargo 7168333 | 7168333 Bijon | ESB 612 10 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/30/bijon-iveco-eurocargo-stralis-dps-oem-7168333-esb-612-10-ekersan","344","134.7"
"103","316","Bijon","Bijon ROR Meritor 200 235 260 OEM 21022167 ESB 532 10","BMC Probus Bijon | BMC Probus 21022167 | 21022167 Bijon | ESB 532 10 Bijon | Bijon ROR Meritor 200 235 260","https://www.frenciniz.com/urun/316/bijon-ror-meritor-200-235-260-oem-21022167-esb-532-10-ekersan","280","199.31"
"103","391","Bijon","Bijon ROR Meritor 85 mm OEM 21022167 ESB 1313 10","ROR dorse dingili Bijon | ROR dorse dingili 21022167 | 21022167 Bijon | ESB 1313 10 Bijon | Bijon ROR Meritor 85 mm","https://www.frenciniz.com/urun/391/bijon-ror-meritor-85-mm-oem-21022167-esb-1313-10-ekersan","280","218.55"
"103","33","Bijon","Bijon Mercedes Actros Axor 105 mm DPS Arka OEM 3554010071-3814010671 ESB 112 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3554010071-3814010671 | 3554010071-3814010671 Bijon | ESB 112 10-1 Bijon | Bijon Mercedes Actros Axor 105 mm DPS Arka","https://www.frenciniz.com/urun/33/bijon-mercedes-actros-axor-105-mm-dps-arka-oem-3554010071-3814010671-esb-112-10-1-ekersan","250","178.06"
"103","355","Bijon","Bijon Renault Premium Magnum Kerax Midlum 79 mm 370 2317 OEM 5010319141-190221 ESB 2311 20","Renault Trucks Premium Bijon | Renault Trucks Premium 5010319141-190221 | 5010319141-190221 Bijon | ESB 2311 20 Bijon | Bijon Renault Premium Magnum Kerax Midlum 79 mm 370 2317","https://www.frenciniz.com/urun/355/bijon-renault-premium-magnum-kerax-midlum-79-mm-370-2317-oem-5010319141-190221-esb-2311-20","250","199.31"
"103","381","Bijon","Bijon Mercedes Actros Axor DPS 403 OEM 3384015071 ESB 160 20-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3384015071 | 3384015071 Bijon | ESB 160 20-1 Bijon | Bijon Mercedes Actros Axor DPS 403","https://www.frenciniz.com/urun/381/bijon-mercedes-actros-axor-dps-403-oem-3384015071-esb-160-20-1-ekersan","240","178.06"
"103","349","Bijon","Bijon Renault Premium Magnum Kerax Midlum 114 mm OEM 5010241892 ESB 2318 10","Renault Trucks Premium Bijon | Renault Trucks Premium 5010241892 | 5010241892 Bijon | ESB 2318 10 Bijon | Bijon Renault Premium Magnum Kerax Midlum 114 mm","https://www.frenciniz.com/urun/349/bijon-renault-premium-magnum-kerax-midlum-114-mm-oem-5010241892-esb-2318-10-ekersan","220","199.31"
"103","342","Bijon","Bijon MAN TGA Arka SKU ESB 261 10","MAN TGA Bijon | MAN TGA ESB 261 10 | ESB 261 10 Bijon | Bijon MAN TGA Arka","https://www.frenciniz.com/urun/342/bijon-man-tga-arka-sku-esb-261-10-ekersan","210","186.94"
"103","238","Bijon","Bijon Mercedes Actros Axor 128 mm DPS'L Arka 2517-2521 OEM 3814011471 ESB 192 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814011471 | 3814011471 Bijon | ESB 192 10-1 Bijon | Bijon Mercedes Actros Axor 128 mm DPS'L Arka 2517-2521","https://www.frenciniz.com/urun/238/bijon-mercedes-actros-axor-128-mm-dps-l-arka-2517-2521-oem-3814011471-esb-192-10-1-ekersan","198","198.65"
"103","243","Bijon","Bijon Mercedes Actros Axor 73 mm 800 OEM 3714017071 ESB 170 20","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3714017071 | 3714017071 Bijon | ESB 170 20 Bijon | Bijon Mercedes Actros Axor 73 mm 800","https://www.frenciniz.com/urun/243/bijon-mercedes-actros-axor-73-mm-800-oem-3714017071-esb-170-20-ekersan","180","163.57"
"103","313","Bijon","Bijon Iveco Eurocargo Stralis 64 mm Arka OEM 7168257 ESB 611 10","Iveco Eurocargo Bijon | Iveco Eurocargo 7168257 | 7168257 Bijon | ESB 611 10 Bijon | Bijon Iveco Eurocargo Stralis 64 mm Arka","https://www.frenciniz.com/urun/313/bijon-iveco-eurocargo-stralis-64-mm-arka-oem-7168257-esb-611-10-ekersan","166","134.7"
"103","345","Bijon","Bijon Meritor ROR 95 mm OEM 9713579 ESB 2413 10","ROR dorse dingili Bijon | ROR dorse dingili 9713579 | 9713579 Bijon | ESB 2413 10 Bijon | Bijon Meritor ROR 95 mm","https://www.frenciniz.com/urun/345/bijon-meritor-ror-95-mm-oem-9713579-esb-2413-10-ekersan","160","215.8"
"103","358","Bijon","Bijon 100 mm OEM Efe Dorse Dipten Frezeli Bijon (100 mm) ESB 2240 10","Dorse / treyler Bijon | Dorse / treyler Efe Dorse Dipten Frezeli Bijon (100 mm) | Efe Dorse Dipten Frezeli Bijon (100 mm) Bijon | ESB 2240 10 Bijon | Bijon 100 mm","https://www.frenciniz.com/urun/358/bijon-100-mm-oem-efe-dorse-dipten-frezeli-bijon-100-mm-esb-2240-10-ekersan","160","255.66"
"103","2","Bijon","Bijon ROR Meritor 95 mm OEM 21022167 ESB 1315 10","ROR dorse dingili Bijon | ROR dorse dingili 21022167 | 21022167 Bijon | ESB 1315 10 Bijon | Bijon ROR Meritor 95 mm","https://www.frenciniz.com/urun/2/bijon-ror-meritor-95-mm-oem-21022167-esb-1315-10-ekersan","155","218.55"
"103","392","Bijon","Bijon ROR Meritor Dps OEM 21020977-21020997 ESB 1312 10","ROR dorse dingili Bijon | ROR dorse dingili 21020977-21020997 | 21020977-21020997 Bijon | ESB 1312 10 Bijon | Bijon ROR Meritor Dps","https://www.frenciniz.com/urun/392/bijon-ror-meritor-dps-oem-21020977-21020997-esb-1312-10-ekersan","150","218.55"
"103","393","Bijon","Bijon Mercedes Actros Axor Dps OEM 3814010171 ESB 111 20-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814010171 | 3814010171 Bijon | ESB 111 20-1 Bijon | Bijon Mercedes Actros Axor Dps","https://www.frenciniz.com/urun/393/bijon-mercedes-actros-axor-dps-oem-3814010171-esb-111-20-1-ekersan","140","180.79"
"103","32","Bijon","Bijon Mercedes Actros Axor 92 mm Dakromatlı Arka OEM 9424010371 ESB 180 10-3","Mercedes-Benz Axor Bijon | Mercedes-Benz Axor 9424010371 | 9424010371 Bijon | ESB 180 10-3 Bijon | Bijon Mercedes Actros Axor 92 mm Dakromatlı Arka","https://www.frenciniz.com/urun/32/bijon-mercedes-actros-axor-92-mm-dakromatli-arka-oem-9424010371-esb-180-10-3-ekersan","100","196.28"
"103","337","Bijon","Bijon BMC Probus Profesyonel Fatih Pro 82 mm E.M 214 OEM 7K13123 ESB 330 20","BMC Probus Bijon | BMC Probus 7K13123 | 7K13123 Bijon | ESB 330 20 Bijon | Bijon BMC Probus Profesyonel Fatih Pro 82 mm E.M 214","https://www.frenciniz.com/urun/337/bijon-bmc-probus-profesyonel-fatih-pro-82-mm-e-m-214-oem-7k13123-esb-330-20-ekersan","100","199.31"
"103","386","Bijon","Bijon Volvo FH FH12 FM FL 110 mm Arka OEM 1573083 ESB 1413 10","Volvo FH Bijon | Volvo FH 1573083 | 1573083 Bijon | ESB 1413 10 Bijon | Bijon Volvo FH FH12 FM FL 110 mm Arka","https://www.frenciniz.com/urun/386/bijon-volvo-fh-fh12-fm-fl-110-mm-arka-oem-1573083-esb-1413-10-ekersan","80","199.31"
"103","791","Fren Diski","Fren Diski BPW ECOPlus WABCO ABS EBS Y.M 100 OEM 0331008510 EYD 91 02","BPW dorse dingili Fren Diski | BPW dorse dingili 0331008510 | 0331008510 Fren Diski | EYD 91 02 Fren Diski | Fren Diski BPW ECOPlus WABCO ABS EBS Y.M 100","https://www.frenciniz.com/urun/791/fren-diski-bpw-ecoplus-wabco-abs-ebs-y-m-100-oem-0331008510-eyd-91-02-ekersan","70","264"
"103","382","Bijon","Bijon Volvo FH FH12 FM FL 100 mm Arka OEM 272740 ESB 1511 10","Volvo FH Bijon | Volvo FH 272740 | 272740 Bijon | ESB 1511 10 Bijon | Bijon Volvo FH FH12 FM FL 100 mm Arka","https://www.frenciniz.com/urun/382/bijon-volvo-fh-fh12-fm-fl-100-mm-arka-oem-272740-esb-1511-10-ekersan","60","178.69"
"103","314","Bijon","Bijon Iveco Eurocargo Stralis OEM 7168346 ESB 610 20","Iveco Eurocargo Bijon | Iveco Eurocargo 7168346 | 7168346 Bijon | ESB 610 20 Bijon | Bijon Iveco Eurocargo Stralis","https://www.frenciniz.com/urun/314/bijon-iveco-eurocargo-stralis-oem-7168346-esb-610-20-ekersan","34","120.96"
"103","29","Bijon","Bijon York Valx SKU ESB 3100 10","Dorse / treyler Bijon | Dorse / treyler ESB 3100 10 | ESB 3100 10 Bijon | Bijon York Valx","https://www.frenciniz.com/urun/29/bijon-york-valx-sku-esb-3100-10-ekersan","20","199.31"
"98","163","Fren Diski","Fren Diski Mitsubishi Canter Fuso Isuzu NPR NQR Ön OEM MK584503Y ESD 170 04","Mitsubishi Canter Fren Diski | Mitsubishi Canter MK584503Y | MK584503Y Fren Diski | ESD 170 04 Fren Diski | Fren Diski Mitsubishi Canter Fuso Isuzu NPR NQR Ön","https://www.frenciniz.com/urun/163/fren-diski-mitsubishi-canter-fuso-isuzu-npr-nqr-on-oem-mk584503y-esd-170-04-ekersan","18","3243.66"
"98","205","Fren Diski","Fren Diski Renault Premium Magnum Kerax Midlum Ön 150 OEM 5010422262 ESD 040 07","Renault Trucks Premium Fren Diski | Renault Trucks Premium 5010422262 | 5010422262 Fren Diski | ESD 040 07 Fren Diski | Fren Diski Renault Premium Magnum Kerax Midlum Ön 150","https://www.frenciniz.com/urun/205/fren-diski-renault-premium-magnum-kerax-midlum-on-150-oem-5010422262-esd-040-07-ekersan","18","4211.44"
"98","849","Fren Pabucu","Fren Pabucu MAN 22 cm Sol OEM (A) D3 EYD 206 09-1","MAN ağır vasıta Fren Pabucu | MAN ağır vasıta (A) D3 | (A) D3 Fren Pabucu | EYD 206 09-1 Fren Pabucu | Fren Pabucu MAN 22 cm Sol","https://www.frenciniz.com/urun/849/fren-pabucu-man-22-cm-sol-oem-a-d3-eyd-206-09-1-ekersan","18","2211"
"98","850","Fren Pabucu","Fren Pabucu MAN 22 cm SAĞ OEM (A) D3 EYD 206 09","MAN ağır vasıta Fren Pabucu | MAN ağır vasıta (A) D3 | (A) D3 Fren Pabucu | EYD 206 09 Fren Pabucu | Fren Pabucu MAN 22 cm SAĞ","https://www.frenciniz.com/urun/850/fren-pabucu-man-22-cm-sag-oem-a-d3-eyd-206-09-ekersan","18","2211"
"98","844","Fren Pabucu","Fren Pabucu Volvo FH FH12 FM FL 5 cm OEM 30.951.95 EYD 206 43-1","Volvo FH Fren Pabucu | Volvo FH 30.951.95 | 30.951.95 Fren Pabucu | EYD 206 43-1 Fren Pabucu | Fren Pabucu Volvo FH FH12 FM FL 5 cm","https://www.frenciniz.com/urun/844/fren-pabucu-volvo-fh-fh12-fm-fl-5-cm-oem-30-951-95-eyd-206-43-1-ekersan","17","1102.2"
